Dataset,Row ID,text,TARGET,MIGRANTS,POC,LGBT+,MUSLIMS,WOMEN,JEWS,other,DISABLED
DIALO_CONAN_Counterspeech,6187,"This is not true. Children around the world should actually experience a world free of homophobia, transphobia and other kinds of hatred.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7705,"Perhaps there are some criminal black people, but crime happens across all groups and ethnicity. Black people are humans and that have every right to participate in society and be accepted.",['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1978,"Women are significantly more likely to be victims of violence, rather than perpetrators of crimes.",WOMEN,0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,1576,"The Nazis persecuted and killed more than 6 million Jews. The Holocaust is not a fabrication perpetrated by the Jews, it is a historical event that should be acknowledged so that we never allow such atocities to reoccur..",JEWS,0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,769,Prejudice = Pre-judging ie not knowing anything. How can that be common sense?,MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7431,There are many jobs that can be done by immigrants. Maybe it's time to look at how migration can benefit countries instead of discriminating against immigrants.,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,1404,Are you thinking that crime can be solved by pointing finger at some social groups or are you suggesting that we can fix the issues by promoting the rule of law?,['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1461,These roles are not really gender specific though - the sexual division of labor is clearly marked by the presence of gender discrimination.,WOMEN,0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,921,"The feminists do not want to see the complete absence of manhood, they want to strengthen equality.",['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,1822,"It is important to point out that only a small part of the world's population has migrated. We should focus on guaranteeing equal rights to the immigrants that are already in the country, rather than blocking out those who are trying to live a better life.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3760,"Well, this is a simplistic statement. I don't think we should judge people for their religious beliefs.",JEWS,0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,1320,"So are you saying that because black people are different from whites, they are inferior? I would be interested in knowing which parameters you would use to measure this alleged 'inferiority'.",['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2525,"Diversity does not lead to exclusion, it leads to inclusion. We are all better off when we work together.",['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2322,You can't blame Islam for every problem in the world.,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3864,"Jews in America are a very special part of our country and are loved and respected by so many. Their contribution, which is not a stranglehold, covers many fields such as science, technology, finance just to mention a few.",JEWS,0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,3735,"Feminists believe in equal rights, which are not dumb nor unpleasant. We must respect their wishes.",WOMEN,0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,3089,"Instead, we need to show compassion and sympathy to people fleeing persecution.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2837,"Some migrants have been extremely successful in integrating, so I don't see your point.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4721,Everyone who is LGBT has value. They are full-fledged humans with rights.,['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6462,The Islamic religion promotes love and compassion.,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2699,Some have suggested a 'scorched earth' policy towards those who do not adhere to our faith or values. But I would argue that this just feeds the poisonous climate of hatred.,MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,4747,"There is no 'natural gender role', it's only power dynamics that cause women to be viewed as subhuman. They are humans with the freedom to choose their own lives.",['WOMEN'],0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,704,"It is divisive only in its extreme form, trying to replace patriarchy with matriarchy, going beyond equality.",WOMEN,0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,197,"Yes, the reason was ignorance and fear of the otherness that some people saw in LGBT people. I'm glad we're at a place as a society now where the majority of people accept that everyone is different, and who somebody chooses to love is none of anyone's business, and is definitely not their problem!",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2194,"Love is a state of mental and emotional balance, and the person which makes you feel this way can't be chosen. There is no reason for which heterosexual love should be preferable to other ways of loving.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,663,Being shamed for something you have no control over can be irreversibly damaging to a person's mental health.,other,0,0,0,0,0,0,1.0,0.0
Multi_CONAN_Counterspeech,2086,"They have always been a part of our society, and their history is part of our heritage. They aren't thieves or murderers.",JEWS,0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,4106,"Perhaps it has to do with the fact that these areas of poverty are less of a priority for investment, and there are less youth services. Migrants tend to live in poverty, which is why they usually live in poorer neighborhoods like this.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2552,Islam is a religion that has been tested and proven to be about peace. There is no basis for labelling the Koran as a violent book?,MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7865,Our country is also their country. Muslims have been here for a long time and they are citizens just like you and me.,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,8277,"That is not true. Muslims are often just misunderstood, but most are good people.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3916,Migrants are often persecuted for their religion. Is this something we wish to do as a country?,MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1276,"Citizenship in Britain is also guaranteed by 'naturalisation', so it is provided by law. It is ok not to be born in Britain and to be a British citizen just as anyone else is.",MIGRANTS,1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,3413,This idea is completely untrue. The fact is that being gay does not make you a problem.,['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4488,Some women claim that they are a 'menace'. This happens when someone says that men are superior.,WOMEN,0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,211,"Jews were also accused of killing Christian children, causing plagues, setting out to destroy Christian society... I can go on for hours. If you want we can add 9/11 to the list of alleged crimes.",JEWS,0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,4082,History shows that people rise up against injustice and oppression. You should be proud to be a member of a civilized society where we are all equal.,POC,0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2199,People's biology does not determine their behavior.,['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4501,"There are many cases of domestic violence, where women do not want to have such a lifestyle. This, instead, is against their rights.",WOMEN,0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,7196,Homosexuality is not a crime. Gays are individuals who have the right to love who they want and be treated with respect.,['LGBT+'],0,0,1,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,2885,"This is not a reasonable stance to take: Muslims and people of any faith have indeed human dignity, since they are human.",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6294,Islam is a religion that has always been part of our history and heritage. Part of culture would disappear with Islam if we eliminated it.,['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,1804,"Feminists are often accused of being 'naive', however I have seen several instances where feminists have used their ideas to tackle complex and powerful social and economic issues.",WOMEN,0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,3099,"Like many groups in our society, Jews are affected by racism and discrimination. The idea that Americans have been controlled by Jews is simply untrue.",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,2897,"Migrants are welcome here, no one is against their will, they just want to live their life.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,787,"The suggestion that women are subhuman is completely without foundation, and a complete distortion of the whole issue.",['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,2308,"If you feel like acting that way towards people because of what they believe in, then you should go back to your beliefs and ask yourself if you'd like to be discriminated against for them. What is your opinion on that now?",['JEWS'],0,0,0,0,0,1,0.0,0.0
DIALO_CONAN_Counterspeech,7942,"They are not a burden to society. African people work, African children go to school...they are just like us.",['POC'],0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,721,"Whilst there are a number of individuals who have certain diseases which can influence their weight, the problem lies with the food industry manufacturing obesity and then putting the responsibility on the individual to loose that weight by buying ""low fat"" foods. These ""low fat"" foods are often owned by the same companies selling unhealthy food and don't tackle the cause. Although the individual is always responsible, the food industry is perhaps more so.",other,0,0,0,0,0,0,1.0,0.0
Multi_CONAN_Counterspeech,1052,"Thus far, people of various sexual orientations have attempted suicide twice as often as heterosexuals. Among youth, the number of those that seriously contemplate suicide is almost three times the rate of heterosexuals. LGBT youth are almost five times as likely to have attempted suicide compared to heterosexual youth. Tell me honestly: who do you think is imposing sexual orientation on who?",LGBT+,0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7742,"The issue here is acceptance. Its not about whether youre heterosexual, homosexual, or something else, its about being accepting of everyone. That's how a modern society should be.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7717,"If you are in the UK you're entitled to benefits, and immigrants not only live here, but they also pay taxes like other citizens, so they can benefit from the NHS too.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,6003,"When you want to discuss gender inequality, please do it by talking to people about it, not by imposing your views and oppressive statements.",['WOMEN'],0,0,0,0,1,0,0.0,0.0
DIALO_CONAN_Counterspeech,1718,"This is not true. If someone deserves it, they can be hired as anyone else. Immigrants do have the right to be here, and to work in the free market.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,5228,"It is not true that black people are not human, they are in fact human beings with a human value.",['POC'],0,1,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,2104,"Gay people are not a danger to children, unless they are being abused. Please do not make such a statement.",['LGBT+'],0,0,1,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,12,Are you forgetting that last year every rough sleeper was offered a bed during lockdown?,['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,4294,The right of people to vote is enshrined in the US constitution and is guaranteed for men and women equally.,WOMEN,0,0,0,0,1,0,0.0,0.0
Multi_CONAN_Counterspeech,1492,So the EU must become a Border Patrol? Doesn't that undermine the whole idea of our European Union as an inclusive and open society?,MIGRANTS,1,0,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3825,Silliness is not a bad thing if you know how to present it with a sense of humor. But this seems like nonsense to stir the pot with racist narrative.,POC,0,1,0,0,0,0,0.0,0.0
Multi_CONAN_Counterspeech,847,"Muslim women actually find it nice to wear hijab. It is your right not to like it, but you should not impose your views on everyone else.",MUSLIMS,0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3758,"And so it is that the European Union - and by extension the West as a whole - could become a death cult again, ruled by a small, violent, authoritarian handful of nazism nostalgics.",JEWS,0,0,0,0,0,1,0.0,0.0
Multi_CONAN_Counterspeech,2670,"Islam is a religion of peace, it is important that people feel at home here. How would you feel if the government banned your religion today?",MUSLIMS,0,0,0,1,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,3613,"I don't think you can say a migrant ""drains society"". Maybe the immigrants are just trying to fit in?",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7659,"I can't see any reason why they'd be hostile to our society, since they came here to look for a better chance. Many migrants are happy to live here and contribute to our society.",['MIGRANTS'],1,0,0,0,0,0,0.0,0.0
DIALO_CONAN_Counterspeech,7452,"Islam is about love, not death.",['MUSLIMS'],0,0,0,1,0,0,0.0,0.0
Multi_CONAN_Counterspeech,3734,"People can have strong opinions, the problem is when the opinions start dividing people rather than building bridges. Feminism is about equality and trying to create a better world for all.",WOMEN,0,0,0,0,1,0,0.0,0.0
